timestamp,differential_potential_CH1,differential_potential_CH2
2022-02-18 23:40:00,510889,508199
2022-02-18 23:40:02,510898,508250
2022-02-18 23:40:03,511041,508382
2022-02-18 23:40:05,511088,508355
2022-02-18 23:40:07,510920,508195
2022-02-18 23:40:08,511015,508284
2022-02-18 23:40:10,510989,508390
2022-02-18 23:40:12,511036,508409
2022-02-18 23:40:14,511226,508225
2022-02-18 23:40:15,510814,508320
2022-02-18 23:40:17,510883,508388
2022-02-18 23:40:19,511129,508304
2022-02-18 23:40:21,510984,508391
2022-02-18 23:40:22,510910,508175
2022-02-18 23:40:24,510909,508314
2022-02-18 23:40:26,511093,508407
2022-02-18 23:40:27,511226,508510
2022-02-18 23:40:29,510869,508316
2022-02-18 23:40:31,510903,508329
2022-02-18 23:40:33,510908,508168
2022-02-18 23:40:34,511059,508397
2022-02-18 23:40:36,511020,508457
2022-02-18 23:40:38,510965,508228
2022-02-18 23:40:39,511064,508277
2022-02-18 23:40:41,511136,508378
2022-02-18 23:40:43,511018,508352
2022-02-18 23:40:45,511029,508477
2022-02-18 23:40:46,510981,508229
2022-02-18 23:40:48,511062,508268
2022-02-18 23:40:50,511068,508308
2022-02-18 23:40:52,510987,508383
2022-02-18 23:40:53,511156,508260
2022-02-18 23:40:55,510715,508224
2022-02-18 23:40:57,510874,508099
2022-02-18 23:40:58,510957,508373
2022-02-18 23:41:00,510991,508494
2022-02-18 23:41:02,510905,508192
2022-02-18 23:41:04,511015,508310
2022-02-18 23:41:05,511029,508410
2022-02-18 23:41:07,511156,508507
2022-02-18 23:41:09,511153,508146
2022-02-18 23:41:11,510906,508279
2022-02-18 23:41:12,510782,508291
2022-02-18 23:41:14,511113,508361
2022-02-18 23:41:16,511156,508536
2022-02-18 23:41:17,510885,508291
2022-02-18 23:41:19,510932,508205
2022-02-18 23:41:21,510844,508406
2022-02-18 23:41:23,511038,508464
2022-02-18 23:41:24,510895,508264
2022-02-18 23:41:26,510810,508171
2022-02-18 23:41:28,511074,508396
2022-02-18 23:41:29,511223,508440
2022-02-18 23:41:31,510985,508157
2022-02-18 23:41:33,510983,508230
2022-02-18 23:41:35,511016,508399
2022-02-18 23:41:36,511099,508203
2022-02-18 23:41:38,510957,508306
2022-02-18 23:41:40,510869,508448
2022-02-18 23:41:42,511069,508430
2022-02-18 23:41:43,510960,508302
2022-02-18 23:41:45,510899,508242
2022-02-18 23:41:47,511022,508375
2022-02-18 23:41:48,511169,508320
2022-02-18 23:41:50,510931,508302
2022-02-18 23:41:52,511154,508446
2022-02-18 23:41:54,511051,508362
2022-02-18 23:41:55,511136,508164
2022-02-18 23:41:57,510923,508263
2022-02-18 23:41:59,511145,508448
2022-02-18 23:42:01,511003,508364
2022-02-18 23:42:02,511147,508280
2022-02-18 23:42:04,510974,508199
2022-02-18 23:42:06,511161,508312
2022-02-18 23:42:07,510998,508449
2022-02-18 23:42:09,510901,508195
2022-02-18 23:42:11,510865,508240
2022-02-18 23:42:13,511093,508358
2022-02-18 23:42:14,511218,508342
2022-02-18 23:42:16,510911,508260
2022-02-18 23:42:18,510863,508129
2022-02-18 23:42:19,511092,508424
2022-02-18 23:42:21,511057,508283
2022-02-18 23:42:23,511070,508224
2022-02-18 23:42:25,510806,508213
2022-02-18 23:42:26,511058,508444
2022-02-18 23:42:28,511080,508432
2022-02-18 23:42:30,510777,508268
2022-02-18 23:42:32,510998,508241
2022-02-18 23:42:33,511022,508519
2022-02-18 23:42:35,511015,508413
2022-02-18 23:42:37,511213,508218
2022-02-18 23:42:38,510925,508391
2022-02-18 23:42:40,510912,508260
2022-02-18 23:42:42,511159,508385
2022-02-18 23:42:44,511044,508477
2022-02-18 23:42:45,511010,508280
2022-02-18 23:42:47,510819,508289
2022-02-18 23:42:49,510911,508162
2022-02-18 23:42:51,510948,508393
2022-02-18 23:42:52,511058,508284
2022-02-18 23:42:54,510787,508238
2022-02-18 23:42:56,510870,508295
2022-02-18 23:42:57,511027,508397
2022-02-18 23:42:59,510773,508228
2022-02-18 23:43:01,510838,508314
2022-02-18 23:43:03,510985,508361
2022-02-18 23:43:04,511185,508412
2022-02-18 23:43:06,510963,508203
2022-02-18 23:43:08,510832,508276
2022-02-18 23:43:10,511027,508359
2022-02-18 23:43:11,511018,508429
2022-02-18 23:43:13,510978,508171
2022-02-18 23:43:15,510844,508217
2022-02-18 23:43:16,511130,508454
2022-02-18 23:43:18,511186,508287
2022-02-18 23:43:20,510880,508173
2022-02-18 23:43:22,510892,508184
2022-02-18 23:43:23,511049,508373
2022-02-18 23:43:25,511151,508424
2022-02-18 23:43:27,510840,508332
2022-02-18 23:43:28,510940,508189
2022-02-18 23:43:30,511033,508371
2022-02-18 23:43:32,510988,508469
2022-02-18 23:43:34,510925,508195
2022-02-18 23:43:35,510903,508210
2022-02-18 23:43:37,511083,508404
2022-02-18 23:43:39,511003,508341
2022-02-18 23:43:41,510909,508210
2022-02-18 23:43:42,510861,508209
2022-02-18 23:43:44,511065,508395
2022-02-18 23:43:46,511056,508466
2022-02-18 23:43:47,511151,508204
2022-02-18 23:43:49,510900,508254
2022-02-18 23:43:51,510922,508236
2022-02-18 23:43:53,511109,508281
2022-02-18 23:43:54,511207,508385
2022-02-18 23:43:56,510909,508341
2022-02-18 23:43:58,510915,508090
2022-02-18 23:44:00,511079,508308
2022-02-18 23:44:01,511087,508350
2022-02-18 23:44:03,511123,508182
2022-02-18 23:44:05,510990,508184
2022-02-18 23:44:06,510915,508322
2022-02-18 23:44:08,511087,508375
2022-02-18 23:44:10,511057,508474
2022-02-18 23:44:12,510885,508258
2022-02-18 23:44:13,510949,508272
2022-02-18 23:44:15,511127,508406
2022-02-18 23:44:17,511035,508338
2022-02-18 23:44:18,510991,508310
2022-02-18 23:44:20,510812,508135
2022-02-18 23:44:22,511055,508321
2022-02-18 23:44:24,511038,508480
2022-02-18 23:44:25,510846,508266
2022-02-18 23:44:27,510988,508205
2022-02-18 23:44:29,511003,508317
2022-02-18 23:44:31,511139,508401
2022-02-18 23:44:32,510976,508174
2022-02-18 23:44:34,510901,508114
2022-02-18 23:44:36,511109,508447
2022-02-18 23:44:37,511154,508137
2022-02-18 23:44:39,510848,508190
2022-02-18 23:44:41,510909,508240
2022-02-18 23:44:43,511015,508364
2022-02-18 23:44:44,511028,508394
2022-02-18 23:44:46,510902,508168
2022-02-18 23:44:48,510788,508144
2022-02-18 23:44:50,511039,508393
2022-02-18 23:44:51,511143,508341
2022-02-18 23:44:53,510850,508233
2022-02-18 23:44:55,510928,508121
2022-02-18 23:44:56,511103,508509
2022-02-18 23:44:58,510970,508417
2022-02-18 23:45:00,511053,508330
