timestamp,differential_potential_CH1,differential_potential_CH2
2022-02-12 06:10:00,513457,509449
2022-02-12 06:10:00,513457,509449
2022-02-12 06:10:02,513485,509469
2022-02-12 06:10:03,513625,508541
2022-02-12 06:10:05,513602,508304
2022-02-12 06:10:07,513428,508973
2022-02-12 06:10:09,513424,509477
2022-02-12 06:10:10,513612,508862
2022-02-12 06:10:12,513582,508406
2022-02-12 06:10:14,513501,508667
2022-02-12 06:10:16,513442,509456
2022-02-12 06:10:17,513549,509103
2022-02-12 06:10:19,513614,508345
2022-02-12 06:10:21,513537,508399
2022-02-12 06:10:23,513422,509461
2022-02-12 06:10:24,513497,509366
2022-02-12 06:10:26,513579,508336
2022-02-12 06:10:28,513592,508342
2022-02-12 06:10:29,513433,509346
2022-02-12 06:10:31,513483,509445
2022-02-12 06:10:33,513653,508474
2022-02-12 06:10:35,513631,508410
2022-02-12 06:10:36,513444,508895
2022-02-12 06:10:38,513439,509486
2022-02-12 06:10:40,513602,508952
2022-02-12 06:10:42,513602,508330
2022-02-12 06:10:43,513581,508268
2022-02-12 06:10:45,513435,508985
2022-02-12 06:10:47,513414,509410
2022-02-12 06:10:49,513525,509132
2022-02-12 06:10:50,513572,508339
2022-02-12 06:10:52,513601,508377
2022-02-12 06:10:54,513479,508738
2022-02-12 06:10:56,513394,509399
2022-02-12 06:10:57,513446,509412
2022-02-12 06:10:59,513600,508869
2022-02-12 06:11:01,513609,508316
2022-02-12 06:11:02,513536,508450
2022-02-12 06:11:04,513419,509413
2022-02-12 06:11:06,513497,509444
2022-02-12 06:11:08,513595,508473
2022-02-12 06:11:09,513603,508304
2022-02-12 06:11:11,513430,508902
2022-02-12 06:11:13,513400,509386
2022-02-12 06:11:15,513637,508862
2022-02-12 06:11:16,513585,508318
2022-02-12 06:11:18,513456,508826
2022-02-12 06:11:20,513414,509433
2022-02-12 06:11:22,513545,509025
2022-02-12 06:11:23,513622,508331
2022-02-12 06:11:25,513522,508351
2022-02-12 06:11:27,513393,509361
2022-02-12 06:11:29,513496,509389
2022-02-12 06:11:30,513581,508323
2022-02-12 06:11:32,513583,508235
2022-02-12 06:11:34,513433,508952
2022-02-12 06:11:35,513405,509399
2022-02-12 06:11:37,513652,508810
2022-02-12 06:11:39,513585,508352
2022-02-12 06:11:41,513474,508677
2022-02-12 06:11:42,513416,509443
2022-02-12 06:11:44,513469,509349
2022-02-12 06:11:46,513601,508290
2022-02-12 06:11:48,513605,508332
2022-02-12 06:11:49,513436,509281
2022-02-12 06:11:51,513444,509396
2022-02-12 06:11:53,513614,508525
2022-02-12 06:11:55,513607,508287
2022-02-12 06:11:56,513454,508735
2022-02-12 06:11:58,513439,509440
2022-02-12 06:12:00,513539,509138
2022-02-12 06:12:01,513603,508357
2022-02-12 06:12:03,513633,508315
2022-02-12 06:12:05,513428,508809
2022-02-12 06:12:07,513421,509450
2022-02-12 06:12:08,513585,508981
2022-02-12 06:12:10,513612,508302
2022-02-12 06:12:12,513625,508357
2022-02-12 06:12:14,513420,509058
2022-02-12 06:12:15,513458,509466
2022-02-12 06:12:17,513627,508892
2022-02-12 06:12:19,513583,508299
2022-02-12 06:12:21,513535,508525
2022-02-12 06:12:22,513450,509485
2022-02-12 06:12:24,513398,509386
2022-02-12 06:12:26,513596,508898
2022-02-12 06:12:28,513600,508392
2022-02-12 06:12:29,513548,508316
2022-02-12 06:12:31,513400,509265
2022-02-12 06:12:33,513409,509480
2022-02-12 06:12:34,513582,508837
2022-02-12 06:12:36,513554,508334
2022-02-12 06:12:38,513519,508430
2022-02-12 06:12:40,513391,509423
2022-02-12 06:12:41,513428,509371
2022-02-12 06:12:43,513631,508770
2022-02-12 06:12:45,513585,508390
2022-02-12 06:12:47,513417,508859
2022-02-12 06:12:48,513439,509494
2022-02-12 06:12:50,513522,509159
2022-02-12 06:12:52,513599,508386
2022-02-12 06:12:54,513528,508358
2022-02-12 06:12:55,513414,509381
2022-02-12 06:12:57,513426,509406
2022-02-12 06:12:59,513623,508728
2022-02-12 06:13:00,513577,508334
2022-02-12 06:13:02,513494,508608
2022-02-12 06:13:04,513406,509444
2022-02-12 06:13:06,513473,509445
2022-02-12 06:13:07,513626,508704
2022-02-12 06:13:09,513576,508344
2022-02-12 06:13:11,513512,508387
2022-02-12 06:13:13,513400,509163
2022-02-12 06:13:14,513420,509486
2022-02-12 06:13:16,513479,509400
2022-02-12 06:13:18,513634,508699
2022-02-12 06:13:20,513567,508315
2022-02-12 06:13:21,513535,508327
2022-02-12 06:13:23,513419,509229
2022-02-12 06:13:25,513414,509479
2022-02-12 06:13:27,513548,509031
2022-02-12 06:13:28,513578,508385
2022-02-12 06:13:30,513522,508349
2022-02-12 06:13:32,513399,509429
2022-02-12 06:13:33,513501,509347
2022-02-12 06:13:35,513571,508358
2022-02-12 06:13:37,513548,508236
2022-02-12 06:13:39,513395,509142
2022-02-12 06:13:40,513395,509456
2022-02-12 06:13:42,513561,509026
2022-02-12 06:13:44,513562,508296
