mean_ch1,mean_ch2,std_ch1,std_ch2,asp_ch1,asp_ch2,wpe_ch1,wpe_ch2
-0.7729396551724138,-3.9403620689655177,0.2214846663837215,0.05948860785790264,6.384891402532745,0.8177314933865499,-501.70041327512666,-30140.693643554005
-0.6555100864553314,-4.1834495677233425,0.1951569156314442,0.062117124765389435,3.6366837716231526,0.778579874799835,-325.99239224429476,-34703.525388611095
-0.3909396551724138,-4.59341091954023,0.6954059700684178,0.14316380089318567,137.25198630820702,4.269545193236504,-223.24417846687433,-43209.6868096269
-0.06476368876080689,-13.695112391930834,2.1298426267017554,0.3226003478630672,1284.176622398176,14.364763754873458,-4371.142130254476,-528616.8839997002
-0.00037068965517242787,-3.216385057471265,1.179534748290075,0.16005237257310218,475.5897875598411,3.1539667583231275,-846.6992221431775,-18690.73084232155
-0.5633735632183908,-4.114939655172415,0.16939224671515887,0.052860147514642825,2.6757078899122355,0.6581013953223317,-209.250407939176,-33381.02673548859
-0.3971034482758621,-4.704988505747126,0.9177180041216035,0.17447758131195454,247.8934016455956,6.721438679240242,-391.4836594227802,-45797.85550161679
-0.8189425287356322,-3.9072155172413785,0.30871988576878456,0.061363443111124,15.06676402404177,0.7904510476240502,-632.3205794421933,-29523.432712995535
-1.1154137931034482,-3.838988505747126,0.31332230330093236,0.07016900047961581,11.459507989970376,1.2991178510438073,-1400.2650191739974,-28329.844770371365
-0.5850488505747127,-3.9917729885057476,0.2020812043924517,0.05936088685214423,4.254865579663696,0.7888394250361827,-227.2093739596708,-31064.350458660632
-0.5494540229885058,-4.003037356321839,0.865841417923868,0.13001042425915543,188.9712896017046,2.0670386775485206,-1073.724480344039,-31299.49406881502
-0.9593879310344826,-3.9459942528735628,0.24434622899355896,0.07005164806248433,8.668939949015158,1.0638104502968082,-917.154552173918,-30233.401224696092
-0.6190948275862069,-4.162936781609195,0.2135715624971241,0.06188803241951616,3.643333637591253,0.6611320937310485,-303.092525714788,-34306.674020154736
-0.7874582132564841,-4.153847262247838,0.2896135063760167,0.06466179029369618,19.962407053534903,0.8468337683748335,-500.86120060943466,-34127.08726657794
-0.7434322766570606,-4.086319884726224,0.2158950395172489,0.05750902147864942,4.295597582229232,0.8264130104434854,-470.66513025614427,-32847.885916228566
-0.9912068965517243,-3.7533534482758624,0.2629928561255035,0.06687451205590136,6.409881316952361,0.8477867514200635,-1032.8802509430172,-26867.972459520428
-0.4713764367816092,-4.289988505747126,0.2020524348213554,0.1440427405553452,3.5539899663080705,2.983634098898598,-141.29463106031616,-36884.27817868224
0.017212643678160985,-4.171209770114943,1.2430724141008305,0.15377036367833802,482.075072892613,4.30504411701668,-985.7522208827148,-34481.824704776016
-0.15736781609195402,-4.743425287356322,0.9800057473799888,0.1719560383591087,274.7928743301423,6.211223049315997,-427.0183141479112,-46565.645928775055
-0.11141091954022987,-4.3157327586206895,1.087071737845925,0.1565481773590578,375.5552475161836,5.094070168595001,-610.247557166927,-37375.59918004955
-0.18306896551724136,-3.137083333333333,0.9185696378980153,0.14655420241643494,286.7167979132487,2.151666084722027,-383.741651001352,-17567.660787561676
-0.8303515850144092,-4.147936599423631,0.23832713653211227,0.06922762582121364,3.811919158769387,0.9928892490824308,-667.564973238971,-34026.9364528742
-0.8611383285302592,-10.000648414985593,1.2940321861255963,2.7488689587412667,172.21859842762817,17.068207021157473,-3438.2292330990604,-295852.79351457657
-1.043764367816092,-3.832962643678161,0.186159615735323,0.06679640265313729,2.0209719237876733,1.2002302915014413,-1139.8181904794403,-28228.901179454362
-0.5409367816091953,-4.235997126436781,0.21008918518703334,0.05493991995260781,3.5559816728099456,0.6655380376924962,-208.5469739898218,-35742.70016033247
-0.9000689655172414,-3.866425287356322,0.26858173960574316,0.09064957797446654,7.983908860765264,3.242048635687466,-808.0653384852095,-28834.578560848047
0.4633908045977011,-4.19096264367816,1.5055197182527256,0.15513579172537473,707.5164167402178,3.9592789062784544,-2029.355691597235,-34918.78946952631
-0.3040603448275862,-3.883951149425288,0.39357675497170747,0.058519884291278634,37.31637766735471,0.7695317634471713,-29.13394729105732,-29132.99924415349
-0.11224712643678164,-4.252238505747126,1.1751455054270667,0.15118598584878534,431.3278956639416,4.173318518548248,-882.5730173794088,-36040.2478168729
-0.04578386167146972,-4.9884149855907784,1.1236152746910966,0.180984113265645,375.2164712379554,8.212145520457884,-644.7969764165554,-52514.0723149809
-0.904617816091954,-3.939103448275862,0.2585047347630766,0.07366413138838203,9.713389885335843,1.2992659109535576,-785.5021673766576,-30112.215120839977
-0.5831206896551724,-4.136724137931035,0.2341945847957416,0.06317195592274182,4.494776244770279,0.712910351249986,-274.5766242563833,-33812.43591962984
-0.5465804597701149,-4.082037356321839,0.21439378208276802,0.05876104382967821,4.263297149533442,0.9337436578344052,-201.64319858352135,-32764.711424149613
-0.8829482758620688,-3.9165833333333335,0.2821731082561827,0.08109471786799867,6.020810157848486,1.2969805252890083,-791.4266461098598,-29727.184172921017
-0.7142758620689655,-4.070977011494253,0.43458241083551924,0.11585367667001133,56.848771828440995,3.406714746076774,-365.097110697508,-32600.10978382746
-0.4604396551724137,-4.289474137931035,0.5647002717587237,0.10569889220505452,95.31408399847996,2.2542960570765014,-120.46894736013533,-36807.30775139272
-0.41634582132564835,-3.332239193083573,0.8106706894708666,0.12689146000150017,254.37831070105827,1.6052759666169012,-359.4196336485209,-20305.562451540995
-2.9988616714697405,-4.011259365994237,1.6010571050534972,0.12146069866826953,36.44330450856818,2.670124564189262,-23792.39997017425,-31451.911183781463
-0.29820749279538905,-3.4363804034582137,0.4485678786910703,0.11045488952801502,51.46815439318023,2.013695142429716,-62.07237915152269,-21833.069253806563
0.13991642651296832,-4.042057636887608,0.9025270344474898,0.0955098101559105,144.70326671923831,1.3740175771725627,-740.3809299998725,-31975.828425364514
-0.9667844827586208,-3.743666666666666,0.23028480572324772,0.062168158434610356,9.525743670511265,0.8181405486564455,-923.8966830127209,-26721.046550948893
