timestamp,differential_potential_CH1,differential_potential_CH2
2022-01-26 10:30:00,512635,506324
2022-01-26 10:30:02,512682,506365
2022-01-26 10:30:03,512697,506258
2022-01-26 10:30:05,512665,506054
2022-01-26 10:30:07,512710,506364
2022-01-26 10:30:08,512596,506159
2022-01-26 10:30:10,512648,505817
2022-01-26 10:30:12,512656,506144
2022-01-26 10:30:14,512500,506155
2022-01-26 10:30:15,512612,506124
2022-01-26 10:30:17,512710,505879
2022-01-26 10:30:19,512542,506141
2022-01-26 10:30:21,512661,506238
2022-01-26 10:30:22,512582,506020
2022-01-26 10:30:24,512538,505872
2022-01-26 10:30:26,512769,506158
2022-01-26 10:30:27,512535,506152
2022-01-26 10:30:29,512499,506335
2022-01-26 10:30:31,512771,506182
2022-01-26 10:30:33,512504,505968
2022-01-26 10:30:34,512510,506283
2022-01-26 10:30:36,512777,506125
2022-01-26 10:30:38,512555,506364
2022-01-26 10:30:40,512643,506206
2022-01-26 10:30:41,512798,506398
2022-01-26 10:30:43,512617,506290
2022-01-26 10:30:45,512588,506036
2022-01-26 10:30:46,512528,506259
2022-01-26 10:30:48,512624,506412
2022-01-26 10:30:50,512495,506130
2022-01-26 10:30:52,512373,506299
2022-01-26 10:30:53,512624,506216
2022-01-26 10:30:55,512431,506034
2022-01-26 10:30:57,512506,506139
2022-01-26 10:30:59,512628,506372
2022-01-26 10:31:00,512465,506247
2022-01-26 10:31:02,512660,506437
2022-01-26 10:31:04,512647,506397
2022-01-26 10:31:05,512595,506264
2022-01-26 10:31:07,512796,506259
2022-01-26 10:31:09,512560,506261
2022-01-26 10:31:11,512485,506242
2022-01-26 10:31:12,512713,506050
2022-01-26 10:31:14,512842,506257
2022-01-26 10:31:16,512533,506158
2022-01-26 10:31:18,512794,506282
2022-01-26 10:31:19,512608,506170
2022-01-26 10:31:21,512518,506167
2022-01-26 10:31:23,512855,506362
2022-01-26 10:31:24,512578,506018
2022-01-26 10:31:26,512544,506208
2022-01-26 10:31:28,512823,506166
2022-01-26 10:31:30,512635,506214
2022-01-26 10:31:31,512443,506146
2022-01-26 10:31:33,512705,506268
2022-01-26 10:31:35,512459,506164
2022-01-26 10:31:37,512482,506238
2022-01-26 10:31:38,512552,506299
2022-01-26 10:31:40,512549,506132
2022-01-26 10:31:42,512568,506247
2022-01-26 10:31:43,512769,506146
2022-01-26 10:31:45,512627,506243
2022-01-26 10:31:47,512533,506262
2022-01-26 10:31:49,512753,505990
2022-01-26 10:31:50,512712,506352
2022-01-26 10:31:52,512691,506303
2022-01-26 10:31:54,512628,506396
2022-01-26 10:31:56,512531,506028
2022-01-26 10:31:57,512507,506314
2022-01-26 10:31:59,512923,506043
2022-01-26 10:32:01,512764,506329
2022-01-26 10:32:02,512528,506072
2022-01-26 10:32:04,512938,506271
2022-01-26 10:32:06,512667,506311
2022-01-26 10:32:08,512429,506113
2022-01-26 10:32:09,512723,506248
2022-01-26 10:32:11,512594,506215
2022-01-26 10:32:13,512543,506248
2022-01-26 10:32:15,512634,506081
2022-01-26 10:32:16,512667,506278
2022-01-26 10:32:18,512456,506149
2022-01-26 10:32:20,512792,506310
2022-01-26 10:32:21,512723,506223
2022-01-26 10:32:23,512495,506320
2022-01-26 10:32:25,512758,506144
2022-01-26 10:32:27,512613,506244
2022-01-26 10:32:28,512416,506247
2022-01-26 10:32:30,512747,506336
2022-01-26 10:32:32,512751,506187
2022-01-26 10:32:34,512502,506118
2022-01-26 10:32:35,512588,506091
2022-01-26 10:32:37,512596,506229
2022-01-26 10:32:39,512501,506165
2022-01-26 10:32:40,512358,506221
2022-01-26 10:32:42,512674,506378
2022-01-26 10:32:44,512411,506143
2022-01-26 10:32:46,512379,506169
2022-01-26 10:32:47,512742,506330
2022-01-26 10:32:49,512736,506255
2022-01-26 10:32:51,512582,506178
2022-01-26 10:32:53,512762,506094
2022-01-26 10:32:54,512723,506333
2022-01-26 10:32:56,512453,506205
2022-01-26 10:32:58,512665,506477
2022-01-26 10:32:59,512639,506170
2022-01-26 10:33:01,512716,506323
2022-01-26 10:33:03,512711,506392
2022-01-26 10:33:05,512518,506277
2022-01-26 10:33:06,512518,506142
2022-01-26 10:33:08,512760,506161
2022-01-26 10:33:10,512689,506034
2022-01-26 10:33:12,512500,506114
2022-01-26 10:33:13,512634,506244
2022-01-26 10:33:15,512457,505947
2022-01-26 10:33:17,512529,506162
2022-01-26 10:33:18,512611,506223
2022-01-26 10:33:20,512662,506227
2022-01-26 10:33:22,512676,506211
2022-01-26 10:33:24,512527,506414
2022-01-26 10:33:25,512562,506180
2022-01-26 10:33:27,512607,506311
2022-01-26 10:33:29,512797,506162
2022-01-26 10:33:30,512564,506211
2022-01-26 10:33:32,512619,506424
2022-01-26 10:33:34,512863,506335
2022-01-26 10:33:36,512491,506248
2022-01-26 10:33:37,512740,506225
2022-01-26 10:33:39,512725,506176
2022-01-26 10:33:41,512499,506235
2022-01-26 10:33:43,512729,506224
2022-01-26 10:33:44,512510,506303
2022-01-26 10:33:46,512617,506109
2022-01-26 10:33:48,512751,506265
2022-01-26 10:33:49,512551,506354
2022-01-26 10:33:51,512499,506104
2022-01-26 10:33:53,512706,506355
2022-01-26 10:33:55,512484,506404
2022-01-26 10:33:56,512498,506249
2022-01-26 10:33:58,512709,506303
2022-01-26 10:34:00,512588,506165
2022-01-26 10:34:02,512605,506229
2022-01-26 10:34:03,512602,506209
2022-01-26 10:34:05,512678,506232
2022-01-26 10:34:07,512783,506185
2022-01-26 10:34:08,512697,506322
2022-01-26 10:34:10,512687,506459
2022-01-26 10:34:12,512583,506244
2022-01-26 10:34:14,512778,506335
2022-01-26 10:34:15,512569,506264
2022-01-26 10:34:17,512612,506233
2022-01-26 10:34:19,512821,506129
2022-01-26 10:34:21,512633,506000
2022-01-26 10:34:22,512499,506167
2022-01-26 10:34:24,512700,506237
2022-01-26 10:34:26,512589,506117
2022-01-26 10:34:27,512506,506134
2022-01-26 10:34:29,512678,506126
2022-01-26 10:34:31,512563,505967
2022-01-26 10:34:33,512634,506250
2022-01-26 10:34:34,512583,506248
2022-01-26 10:34:36,512547,506071
2022-01-26 10:34:38,512646,506159
2022-01-26 10:34:40,512787,506203
2022-01-26 10:34:41,512510,505896
2022-01-26 10:34:43,512458,506217
2022-01-26 10:34:45,512710,506197
2022-01-26 10:34:46,512699,506056
2022-01-26 10:34:48,512566,506088
2022-01-26 10:34:50,512577,506231
2022-01-26 10:34:52,512490,506125
2022-01-26 10:34:53,512744,506255
2022-01-26 10:34:55,512642,506064
2022-01-26 10:34:57,512486,506133
2022-01-26 10:34:59,512677,506245
2022-01-26 10:35:00,512289,506060
2022-01-26 10:35:02,512467,506007
2022-01-26 10:35:04,512604,506177
2022-01-26 10:35:05,512485,506245
2022-01-26 10:35:07,512685,506093
2022-01-26 10:35:09,512746,506178
2022-01-26 10:35:11,512529,506206
2022-01-26 10:35:12,512816,506119
2022-01-26 10:35:14,512578,506098
2022-01-26 10:35:16,512482,506258
2022-01-26 10:35:18,512652,506266
2022-01-26 10:35:19,512499,505783
2022-01-26 10:35:21,512376,506160
2022-01-26 10:35:23,512460,506279
2022-01-26 10:35:24,512548,505998
2022-01-26 10:35:26,512500,506279
2022-01-26 10:35:28,512621,506301
2022-01-26 10:35:30,512440,506185
2022-01-26 10:35:31,512690,506445
2022-01-26 10:35:33,512589,506289
2022-01-26 10:35:35,512413,506275
2022-01-26 10:35:37,512728,506159
2022-01-26 10:35:38,512512,506097
2022-01-26 10:35:40,512699,506195
2022-01-26 10:35:42,512579,506327
2022-01-26 10:35:43,512678,505975
2022-01-26 10:35:45,512414,506262
2022-01-26 10:35:47,512788,506367
2022-01-26 10:35:49,512596,506096
2022-01-26 10:35:50,512576,506111
2022-01-26 10:35:52,512586,506300
2022-01-26 10:35:54,512632,506222
2022-01-26 10:35:56,512762,506377
2022-01-26 10:35:57,512656,506352
2022-01-26 10:35:59,512534,506248
2022-01-26 10:36:01,512832,506294
2022-01-26 10:36:02,512520,506112
2022-01-26 10:36:04,512667,506228
2022-01-26 10:36:06,512565,506256
2022-01-26 10:36:08,512585,506164
2022-01-26 10:36:09,512546,506247
2022-01-26 10:36:11,512607,506255
2022-01-26 10:36:13,512636,506313
2022-01-26 10:36:15,512702,506078
2022-01-26 10:36:16,512727,506176
2022-01-26 10:36:18,512638,506139
2022-01-26 10:36:20,512754,506293
2022-01-26 10:36:21,512650,506240
2022-01-26 10:36:23,512586,506113
2022-01-26 10:36:25,512844,506383
2022-01-26 10:36:27,512738,506192
2022-01-26 10:36:28,512551,506153
2022-01-26 10:36:30,512499,506186
2022-01-26 10:36:32,512774,506175
2022-01-26 10:36:34,512660,506127
2022-01-26 10:36:35,512536,506254
2022-01-26 10:36:37,512708,506289
2022-01-26 10:36:39,512474,506134
2022-01-26 10:36:40,512529,506112
2022-01-26 10:36:42,512571,506296
2022-01-26 10:36:44,512444,506103
2022-01-26 10:36:46,512500,506204
2022-01-26 10:36:47,512672,506142
2022-01-26 10:36:49,512378,506025
2022-01-26 10:36:51,512652,506176
2022-01-26 10:36:53,512693,506214
2022-01-26 10:36:54,512422,505996
2022-01-26 10:36:56,512796,506289
2022-01-26 10:36:58,512681,506171
2022-01-26 10:36:59,512499,506076
2022-01-26 10:37:01,512765,506452
2022-01-26 10:37:03,512578,506305
2022-01-26 10:37:05,512616,506314
2022-01-26 10:37:06,512809,506232
2022-01-26 10:37:08,512614,506343
2022-01-26 10:37:10,512618,506137
2022-01-26 10:37:12,512740,506054
2022-01-26 10:37:13,512861,506241
2022-01-26 10:37:15,512454,506337
2022-01-26 10:37:17,512754,506061
2022-01-26 10:37:18,512657,506155
2022-01-26 10:37:20,512468,506180
2022-01-26 10:37:22,512717,506231
2022-01-26 10:37:24,512653,505955
2022-01-26 10:37:25,512501,506326
2022-01-26 10:37:27,512743,506218
2022-01-26 10:37:29,512565,506104
2022-01-26 10:37:31,512529,506050
2022-01-26 10:37:32,512659,506060
2022-01-26 10:37:34,512621,506020
2022-01-26 10:37:36,512399,506174
2022-01-26 10:37:37,512740,506160
2022-01-26 10:37:39,512707,506073
2022-01-26 10:37:41,512710,506241
2022-01-26 10:37:43,512707,506205
2022-01-26 10:37:44,512496,506299
2022-01-26 10:37:46,512892,506172
2022-01-26 10:37:48,512563,506045
2022-01-26 10:37:50,512419,505937
2022-01-26 10:37:51,512543,506131
2022-01-26 10:37:53,512463,506224
2022-01-26 10:37:55,512839,506125
2022-01-26 10:37:56,512573,506037
2022-01-26 10:37:58,512474,506127
2022-01-26 10:38:00,512807,506249
2022-01-26 10:38:02,512549,505970
2022-01-26 10:38:03,512543,506152
2022-01-26 10:38:05,512717,506329
2022-01-26 10:38:07,512543,506264
2022-01-26 10:38:09,512761,506005
2022-01-26 10:38:10,512779,506017
2022-01-26 10:38:12,512628,506222
2022-01-26 10:38:14,512652,506031
2022-01-26 10:38:15,512723,506010
2022-01-26 10:38:17,512665,506167
2022-01-26 10:38:19,512746,506001
2022-01-26 10:38:21,512613,506025
2022-01-26 10:38:22,512727,506330
2022-01-26 10:38:24,512706,506244
2022-01-26 10:38:26,512540,506475
2022-01-26 10:38:27,512682,506209
2022-01-26 10:38:29,512639,505989
2022-01-26 10:38:31,512610,506023
2022-01-26 10:38:33,512821,506115
2022-01-26 10:38:34,512683,506099
2022-01-26 10:38:36,512417,506251
2022-01-26 10:38:38,512497,506175
2022-01-26 10:38:40,512540,505893
2022-01-26 10:38:41,512395,506129
2022-01-26 10:38:43,512639,506347
2022-01-26 10:38:45,512426,506137
2022-01-26 10:38:46,512732,506378
2022-01-26 10:38:48,512636,506207
2022-01-26 10:38:50,512447,506234
2022-01-26 10:38:52,512872,506332
2022-01-26 10:38:53,512699,506256
2022-01-26 10:38:55,512560,506267
2022-01-26 10:38:57,512590,506299
2022-01-26 10:38:59,512606,506241
2022-01-26 10:39:00,512624,506185
2022-01-26 10:39:02,512732,506276
2022-01-26 10:39:04,512676,506006
2022-01-26 10:39:05,512537,506239
2022-01-26 10:39:07,512682,506299
2022-01-26 10:39:09,512552,506102
2022-01-26 10:39:11,512907,506375
2022-01-26 10:39:12,512717,506381
2022-01-26 10:39:14,512470,506105
2022-01-26 10:39:16,512954,506139
2022-01-26 10:39:18,512799,506034
2022-01-26 10:39:19,512467,506372
2022-01-26 10:39:21,512655,506219
2022-01-26 10:39:23,512724,506229
2022-01-26 10:39:24,512607,506145
2022-01-26 10:39:26,512715,506304
2022-01-26 10:39:28,512620,506114
2022-01-26 10:39:30,512569,506127
2022-01-26 10:39:31,512649,506219
2022-01-26 10:39:33,512492,505927
2022-01-26 10:39:35,512583,506248
2022-01-26 10:39:37,512681,506304
2022-01-26 10:39:38,512512,506161
2022-01-26 10:39:40,512732,506341
2022-01-26 10:39:42,512690,506172
2022-01-26 10:39:43,512611,506176
2022-01-26 10:39:45,512704,506357
2022-01-26 10:39:47,512692,506076
2022-01-26 10:39:49,512604,506101
2022-01-26 10:39:50,512823,506310
2022-01-26 10:39:52,512610,506169
2022-01-26 10:39:54,512529,506025
2022-01-26 10:39:56,512904,506290
2022-01-26 10:39:57,512739,506274
2022-01-26 10:39:59,512589,506096
