timestamp,differential_potential_CH1,differential_potential_CH2
2022-01-24 17:10:00,511760,507399
2022-01-24 17:10:02,511760,507280
2022-01-24 17:10:04,511665,507242
2022-01-24 17:10:05,511703,507154
2022-01-24 17:10:07,511711,507375
2022-01-24 17:10:09,511740,507223
2022-01-24 17:10:10,511588,507089
2022-01-24 17:10:12,511751,507301
2022-01-24 17:10:14,511676,507145
2022-01-24 17:10:16,511644,507051
2022-01-24 17:10:17,511563,507264
2022-01-24 17:10:19,511709,507210
2022-01-24 17:10:21,511668,507137
2022-01-24 17:10:23,511701,507265
2022-01-24 17:10:24,511616,507216
2022-01-24 17:10:26,511775,507065
2022-01-24 17:10:28,511588,507308
2022-01-24 17:10:29,511644,507243
2022-01-24 17:10:31,511486,507007
2022-01-24 17:10:33,511587,507189
2022-01-24 17:10:35,511656,507075
2022-01-24 17:10:36,511528,507103
2022-01-24 17:10:38,511677,507241
2022-01-24 17:10:40,511692,507262
2022-01-24 17:10:42,511597,507343
2022-01-24 17:10:43,511948,507330
2022-01-24 17:10:45,511656,507108
2022-01-24 17:10:47,511591,507301
2022-01-24 17:10:48,511797,507421
2022-01-24 17:10:50,511603,507172
2022-01-24 17:10:52,511530,507030
2022-01-24 17:10:54,511787,507261
2022-01-24 17:10:55,511652,507292
2022-01-24 17:10:57,511588,507293
2022-01-24 17:10:59,511724,507302
2022-01-24 17:11:01,511798,507194
2022-01-24 17:11:02,511781,507230
2022-01-24 17:11:04,511743,507311
2022-01-24 17:11:06,511739,507211
2022-01-24 17:11:07,511656,507124
2022-01-24 17:11:09,511762,507399
2022-01-24 17:11:11,512080,507300
2022-01-24 17:11:13,511772,507240
2022-01-24 17:11:14,511774,507352
2022-01-24 17:11:16,511768,507349
2022-01-24 17:11:18,511659,507001
2022-01-24 17:11:20,511627,507105
2022-01-24 17:11:21,511755,507293
2022-01-24 17:11:23,511581,507410
2022-01-24 17:11:25,511742,507201
2022-01-24 17:11:26,511720,507336
2022-01-24 17:11:28,511896,507160
2022-01-24 17:11:30,511803,507065
2022-01-24 17:11:32,511607,507282
2022-01-24 17:11:33,511812,507194
2022-01-24 17:11:35,511732,507337
2022-01-24 17:11:37,511649,507354
2022-01-24 17:11:39,511709,507311
2022-01-24 17:11:40,511631,507295
2022-01-24 17:11:42,511688,507277
2022-01-24 17:11:44,511691,507168
2022-01-24 17:11:45,511590,507138
2022-01-24 17:11:47,511537,507112
2022-01-24 17:11:49,511709,507330
2022-01-24 17:11:51,511605,507078
2022-01-24 17:11:52,511695,506986
2022-01-24 17:11:54,511774,507346
2022-01-24 17:11:56,511859,506924
2022-01-24 17:11:58,511630,507277
2022-01-24 17:11:59,511794,507355
2022-01-24 17:12:01,511818,507176
2022-01-24 17:12:03,511824,507181
2022-01-24 17:12:04,511918,507442
2022-01-24 17:12:06,511687,507133
2022-01-24 17:12:08,511858,507092
2022-01-24 17:12:10,511659,507262
2022-01-24 17:12:11,511930,507168
2022-01-24 17:12:13,511813,507103
2022-01-24 17:12:15,511662,507066
2022-01-24 17:12:17,511753,507395
2022-01-24 17:12:18,511790,507279
2022-01-24 17:12:20,511859,507053
2022-01-24 17:12:22,511506,507124
2022-01-24 17:12:23,511771,507179
2022-01-24 17:12:25,511817,507199
2022-01-24 17:12:27,511812,506994
