mean_ch1,mean_ch2,std_ch1,std_ch2,asp_ch1,asp_ch2,wpe_ch1,wpe_ch2
-0.6026189111747852,-3.7943323782234954,0.095170903671803,0.0873070194431149,1.6439259504346992,1.531004226965731,-213.88627943855627,-27559.38764937069
0.6486408045977012,-6.469416666666667,0.1869822696565676,0.20331067199431993,6.340951861055689,5.434134416557454,-284.5904952102584,-95880.08148674289
-0.4193793103448276,-3.994152298850575,0.09596264779815983,0.09178158084602989,2.414527075297062,2.1657085788001416,-54.053006409783926,-31104.083619063575
0.43725862068965515,-5.737919540229885,0.12769685288490368,0.160219623646784,2.883812776104699,4.038915524564259,-63.01406224569746,-72714.13423083215
1.0841063218390805,-6.029112068965518,0.22346856386912448,0.1727651087268537,16.840623076981178,7.110315822445418,-1255.8861158265336,-81444.78429836099
-0.8929455587392551,-3.913744985673352,0.2267558181185674,0.12328958882181922,2.058275557191201,1.4369497407889191,-802.500042851844,-29687.546219611024
-0.3805545977011494,-3.714545977011494,0.1102133634507313,0.08783328891046628,2.1018213149001164,1.8203267598827098,-32.29436543521143,-26207.10275318151
0.21402873563218391,-6.086106321839081,0.13188349273519281,0.15567726042158098,3.3952708379584777,4.008666443822066,17.785705232033045,-83251.67199500262
0.1982126436781609,-5.528425287356322,0.13080729456838094,0.14187167007831605,3.3739937627211747,4.457066870554545,21.31710041370379,-66575.66971977845
0.5671379310344827,-5.806867816091954,0.1279297963470652,0.146901169697921,4.070843907037342,5.0034369336306455,-170.09735932759304,-74671.24178526006
-0.9982471264367816,-3.8384597701149423,0.18734846900623736,0.09751636878456267,2.64244356026152,2.189080224668793,-1043.614185179074,-28373.09187084991
-0.1926522988505747,-5.337574712643678,0.22165947952888698,0.344437983766745,4.659604975236343,7.550755102876043,-10.315416221492733,-61798.870365800234
0.9220229885057473,-5.902258620689655,0.1547865669700896,0.14713702688484898,4.854915913775914,4.870178674261927,-764.9956613365481,-77514.87100990802
0.13058333333333333,-5.534114942528735,0.14218517559669172,0.1514375819174341,3.2128668876467827,4.4684127897795065,25.14325922369019,-66787.10080817595
0.998948275862069,-5.986436781609195,0.1486641677771764,0.15384369860344216,5.271069303989526,5.181513429865682,-954.9176896040071,-80092.30541388442
0.6020689655172413,-5.897091954022989,0.1425209863188221,0.16469956105157055,3.256888584147085,4.1277907750962815,-210.657752936891,-77392.76417343225
0.14003160919540228,-5.440109195402299,0.12618595504881558,0.12957282788069102,3.219710579644727,4.116286050016432,22.422687925047676,-64192.567783609746
-1.1746637931034483,-4.018525862068965,0.1350186417248989,0.13811007979834783,4.2456847759144685,4.971155555695296,-1498.2134245360253,-31562.17358600398
0.8763045977011494,-5.892988505747127,0.14760514459458618,0.15529581286326313,4.1543139904248285,4.484501596650544,-664.7470619358241,-77226.87715229856
-0.37743390804597693,-3.800298850574713,0.09624808063335785,0.08868249422821103,2.257666760667093,1.8484317751701524,-31.349966829758106,-27669.586172847503
0.9596465517241379,-6.234379310344827,0.13928526411919978,0.14821047743860002,4.323596916289449,4.818970484753716,-861.7820907578988,-88053.8426339535
-0.49723850574712647,-3.634560344827587,0.09266706548716674,0.07390826412864118,1.9796681566547243,1.4445930443714474,-109.41742191630722,-24887.16740667948
-0.37425214899713466,-3.902303724928367,0.10977330102304012,0.08384917022937084,2.4224063652715913,1.3321168512728168,-29.326333513105556,-29442.42485298974
-0.1696925287356322,-4.8838333333333335,0.12649404652271512,0.16222107814351433,2.729745159954969,3.4205513913414345,20.304395621988427,-49856.864636596
