mean_ch1,mean_ch2,std_ch1,std_ch2,asp_ch1,asp_ch2
0.7996162187530875,-0.996436444027271,0.03936423283419806,0.056221250968242584,0.2913002600910666,1.2565492230115503
0.8410833333333334,-1.0717758620689652,0.05594898788238993,0.035825823282171584,2.153003061629509,1.2351124223673895
0.713433908045977,-0.9334942528735626,0.026330570452374052,0.05540300326550168,0.8793203059952872,3.720712061732497
0.346882183908046,-0.41049999999999986,-0.012715206723281483,0.0018793443034289398,-1.0936940481412947,0.9146279281671097
-0.06531609195402296,0.015043103448276973,0.0014370104962926622,0.002336897110599201,-0.009321955446436103,1.5325436914763078
0.21868390804597704,-0.2665114942528728,-0.03287203874839996,-0.004920099606752326,-2.468541383602808,-1.3446310885188835
0.7000603448275862,-1.1945919540229895,0.011120116828801652,0.042502374617722286,-0.9241903558732654,1.625310779922935
0.6180143678160919,-0.9214540229885051,0.011432960268588727,0.030554161632711893,-0.4708061014311653,0.7417492093087619
0.6990545977011493,-1.0543333333333331,0.006449299342731155,0.05024759871823288,-0.2808504767035971,1.2306131137646688
0.6836408045977012,-1.0256982758620685,0.010994940095185549,0.034525177257648504,-0.47798907504446797,0.3599950735822337
0.02339367816091953,-0.11210919540229902,0.01539940024640285,0.003000366890942685,1.46046860562027,1.751952550784515
0.05594540229885059,-0.07057758620689736,0.005932677279864684,0.013125981443359289,-0.14873081372771635,0.7646081549062274
-0.02802778875605172,0.06515923163060311,0.0035472520595622586,-0.002983375664743035,0.4045721833239453,-0.5254271887571842
-0.11691184994895093,-0.08971152389421277,-0.017720124153776065,-0.007028005692095052,-1.4198220621996875,-0.15532569081271452
0.8674310344827586,-0.8905632183908043,0.025343823504962004,0.04015475216761409,0.17769595382753733,1.344876971611928
0.773353761156671,-0.7895812419721366,0.027359823299836147,0.02744716847437824,0.11708758783223949,0.35194276642223876
0.7815833333333333,-0.8465459770114947,0.03331298132804339,0.019545642227800294,0.975701354240714,1.4112557289505396
0.14846457859895268,-0.10166499522445172,-0.016479912325255433,0.003739122219818758,-1.0950898477157076,0.42968494473691754
-0.17030343674867432,0.39711637519349186,-0.03038579393646161,-0.08285060659481924,-1.0931183129960482,-1.233259336965348
0.0027163323782236626,0.00812607449856717,-0.007517606656528356,-0.0006956091200872871,0.03975993346180218,0.0013339246869901178
-0.07716954022988531,-0.03947126436781456,-0.020236379218345035,0.001958693842864595,-2.1169939469356702,1.606067333018217
-0.08730659025787979,0.06663037249283565,-0.05088207917688667,-0.07323372499851871,-3.808595538495002,-3.786314740491049
-0.1619504001580872,0.16503249843559598,0.0823743256990421,0.024382259521553706,4.028210264810628,0.6861575787073981
-0.4968189655172416,0.33016954022988365,0.21507425847686526,0.16837092820436356,22.33574355897033,15.806284113729141
-0.06001724137931075,-0.010459770114942035,0.004221345486000394,-0.005863697843876137,-0.13830654150002797,0.18132968575540342
0.030207316470704626,-0.10064693047459139,0.0029761888192863795,0.0010089963850525296,-0.06518971299065157,-0.4839863769707149
-0.025316091954022957,0.19287931034482675,-0.0021021841037812405,-0.009168511549682151,-0.15206968378821095,-0.6525071795368826
-0.007224137931034491,-0.07681609195402128,-0.0024128091843639288,0.0110525281510028,-0.308208219481485,0.8014274602953426
-0.363940305635148,1.0636910384349374,-0.011394991080331707,-0.025428537312460767,-1.0122695974524971,-0.471207485416143
0.37402598557454797,-1.1404001910219685,0.013132022872556146,0.02958412815776104,0.7921820609812253,2.3954203350477252
0.05567033889931816,0.011410137338207171,-0.004106709118758739,0.0028329083787401454,0.6101569636346849,0.4014909943751208
-0.0069376708493891215,-0.002154925402628294,-0.014450550628148123,-0.008282002596516902,-0.9001445497637883,-0.5765801750914701
-3.1881284638340173,-1.993874492401634,-0.35806243432368223,-0.27517282787978825,-550.7788425851259,-437.1647408173335
-4.653232629693262,-2.440239648868964,0.018533139568747803,-0.07020681582411825,223.947340154293,77.73916795691275
-5.1894758936530305,-1.7510273467946487,-0.03962797606784596,-0.16211631481522248,-161.67673008099973,-276.45102703908196
-4.537589053100277,-1.7780665099194302,-0.17035985480858296,-0.09001176203977712,-338.3233808542791,-171.00745246810948
-4.21381524926686,-1.9389472140762454,-0.20008688256472107,-0.15341965168795646,-368.5790271457795,-270.74249768619893
-5.313379765395894,-2.004297653958945,-0.07615516028560698,-0.1721168052510107,-126.56268514847307,-267.72918128340007
-5.268533655440288,-2.1957484163792245,-0.12267456723978976,-0.126872191716076,-231.24894242347455,-200.75200133971794
-4.76177762993011,-1.9989360802855902,-0.19348504091039542,-0.17868508025696928,-320.73130050007467,-287.25808867501246
